VPTREE,EUCLIDEANDISTANCE,SELECTION,4490,256870
k,time,count
5,252393,322
5,908838,1275
5,670060,954
5,3273738,4456
5,1864870,2554
5,2277581,3501
5,614658,955
5,663113,957
5,1856871,2555
5,457711,642
5,235230,322
5,945885,1273
5,650959,954
5,2100607,2866
5,483425,638
5,2226227,3189
5,622349,960
5,678751,954
5,1292290,1908
5,620435,958
5,481697,640
5,457127,639
5,447096,638
5,1085910,1597
5,648333,957
5,248025,323
5,1188012,1917
5,610565,958
5,631874,959
5,910239,1275
5,477440,638
5,265839,322
5,413607,638
5,892401,1280
5,1781904,2549
5,655451,956
5,656626,959
5,264901,322
5,1121213,1593
5,628029,958
5,2107928,2865
5,262409,322
5,251940,322
5,242299,322
5,880675,1279
5,1554152,2223
5,998600,1270
5,251283,322
5,483443,638
5,495089,640
5,462937,638
5,1323477,1910
5,898930,1270
5,3676268,5088
5,1317867,1913
5,676385,958
5,639911,958
5,596535,960
5,234217,322
5,1105030,1589
5,2269779,3188
5,2155575,3180
5,639420,959
5,677058,956
5,1770200,2546
5,499231,639
5,3610560,4766
5,252624,322
5,463020,640
5,4080660,5720
5,1242649,1919
5,576729,958
5,442404,642
5,1279540,1908
5,1665731,2229
5,618394,962
5,1697329,2226
5,256946,322
5,1787806,2551
5,1141439,1595
5,255575,322
5,909981,1272
5,461346,639
5,505071,640
5,431793,638
5,2079876,2870
5,491019,638
